Number of states,Prior distribution type,Number of messages,Impairment,Tolerance,Dynamics,Speaker entropy,Hearer entropy,Speaker Voronoiness,Hearer Voronoiness,Expected utility,Iterations
10,uniform,2,0.2,0.1,replicator dynamics,0.91752917117301402,0.96812342345574409,0.95,0.865,0.5253221073756007,0
10,uniform,2,0.2,0.1,replicator dynamics,0.34148933936049819,0.79291521480679072,1.0,0.97,0.82099953360136224,5
10,uniform,2,0.2,0.1,replicator dynamics,0.33908677305583979,0.7921367925648598,1.0,0.97,0.82205334140535768,10
10,uniform,2,0.2,0.1,replicator dynamics,0.33908814932993292,0.79214248373717844,1.0,0.97,0.82204717241628844,15
10,uniform,2,0.2,0.1,replicator dynamics,0.33908833543514122,0.79214281610730453,1.0,0.97,0.82204680948471354,20
10,uniform,2,0.2,0.1,replicator dynamics,0.33908834430653295,0.79214283177348876,1.0,0.97,0.82204679260441194,25
10,uniform,2,0.2,0.1,replicator dynamics,0.33908834471299415,0.79214283249940298,1.0,0.97,0.82204679185346374,30
10,uniform,2,0.2,0.1,replicator dynamics,0.33908834473058563,0.79214283253199114,1.0,0.97,0.82204679182399965,35
10,uniform,2,0.2,0.1,replicator dynamics,0.33908834473120675,0.79214283253331241,1.0,0.97,0.82204679182340123,40
10,uniform,2,0.2,0.1,replicator dynamics,0.33908834473120836,0.79214283253334616,1.0,0.97,0.82204679182347884,45
10,uniform,2,0.2,0.1,replicator dynamics,0.33908834473120486,0.79214283253334394,1.0,0.97,0.82204679182349627,50
10,uniform,2,0.2,0.1,replicator dynamics,0.33908834473120408,0.79214283253334328,1.0,0.97,0.82204679182349905,55
10,uniform,2,0.2,0.1,replicator dynamics,0.33908834473120403,0.79214283253334317,1.0,0.97,0.82204679182350004,60
10,uniform,2,0.2,0.1,replicator dynamics,0.33908834473120375,0.79214283253334306,1.0,0.97,0.82204679182349971,65
10,uniform,2,0.2,0.1,replicator dynamics,0.33908834473120386,0.79214283253334317,1.0,0.97,0.8220467918234996,70
10,uniform,2,0.2,0.1,replicator dynamics,0.33908834473120397,0.79214283253334317,1.0,0.97,0.8220467918234996,75
10,uniform,2,0.2,0.1,replicator dynamics,0.33908834473120403,0.79214283253334317,1.0,0.97,0.82204679182350004,80
10,uniform,2,0.2,0.1,replicator dynamics,0.33908834473120397,0.79214283253334328,1.0,0.97,0.82204679182349971,85
10,uniform,2,0.2,0.1,replicator dynamics,0.33908834473120403,0.79214283253334317,1.0,0.97,0.82204679182349938,90
10,uniform,2,0.2,0.1,replicator dynamics,0.33908834473120386,0.79214283253334339,1.0,0.97,0.82204679182350004,95
10,uniform,2,0.2,0.1,replicator dynamics,0.79786867466184075,0.96910558547922709,0.925,0.83,0.50667188420569631,0
10,uniform,2,0.2,0.1,replicator dynamics,0.3528367093812132,0.79834488089357702,1.0,0.985,0.78891962989051589,5
10,uniform,2,0.2,0.1,replicator dynamics,0.34014036827327931,0.79307009262309602,1.0,0.97,0.81782140150427463,10
10,uniform,2,0.2,0.1,replicator dynamics,0.3392402344723901,0.7922927869997668,1.0,0.97,0.82145430664405006,15
10,uniform,2,0.2,0.1,replicator dynamics,0.33910933652597541,0.79216415026807208,1.0,0.97,0.82196614254981748,20
10,uniform,2,0.2,0.1,replicator dynamics,0.33909118542051114,0.79214574204705379,1.0,0.97,0.82203593701836275,25
10,uniform,2,0.2,0.1,replicator dynamics,0.33908872635220133,0.79214322450418051,1.0,0.97,0.82204533634834431,30
10,uniform,2,0.2,0.1,replicator dynamics,0.33908839586940082,0.79214288510933839,1.0,0.97,0.82204659691634496,35
10,uniform,2,0.2,0.1,replicator dynamics,0.33908835157781964,0.79214283957483489,1.0,0.97,0.82204676573456958,40
10,uniform,2,0.2,0.1,replicator dynamics,0.33908834564757684,0.79214283347591063,1.0,0.97,0.82204678833196254,45
10,uniform,2,0.2,0.1,replicator dynamics,0.33908834485384093,0.79214283265949104,1.0,0.97,0.82204679135624548,50
10,uniform,2,0.2,0.1,replicator dynamics,0.33908834474761568,0.792142832550225,1.0,0.97,0.8220467917609704,55
10,uniform,2,0.2,0.1,replicator dynamics,0.3390883447334001,0.79214283253560247,1.0,0.97,0.82204679181513229,60
10,uniform,2,0.2,0.1,replicator dynamics,0.33908834473149785,0.79214283253364548,1.0,0.97,0.82204679182237972,65
10,uniform,2,0.2,0.1,replicator dynamics,0.33908834473124322,0.79214283253338358,1.0,0.97,0.82204679182335039,70
10,uniform,2,0.2,0.1,replicator dynamics,0.33908834473120919,0.79214283253334872,1.0,0.97,0.82204679182347984,75
10,uniform,2,0.2,0.1,replicator dynamics,0.33908834473120464,0.79214283253334394,1.0,0.97,0.82204679182349683,80
10,uniform,2,0.2,0.1,replicator dynamics,0.33908834473120408,0.79214283253334328,1.0,0.97,0.8220467918234986,85
10,uniform,2,0.2,0.1,replicator dynamics,0.33908834473120403,0.79214283253334317,1.0,0.97,0.82204679182349949,90
10,uniform,2,0.2,0.1,replicator dynamics,0.33908834473120381,0.79214283253334317,1.0,0.97,0.82204679182349971,95
10,uniform,2,0.2,0.1,replicator dynamics,0.97089643238573764,0.94981574935674562,0.95,0.895,0.52119729274921067,0
10,uniform,2,0.2,0.1,replicator dynamics,0.34412526225074452,0.79645705760763863,0.95,0.97,0.81322085651896714,5
10,uniform,2,0.2,0.1,replicator dynamics,0.339339322717852,0.79243929769210986,1.0,0.97,0.82121103107673121,10
10,uniform,2,0.2,0.1,replicator dynamics,0.33911652270350656,0.79217377046893889,1.0,0.97,0.82194460124319679,15
10,uniform,2,0.2,0.1,replicator dynamics,0.33909187855347644,0.79214656059478705,1.0,0.97,0.82203357021724432,20
10,uniform,2,0.2,0.1,replicator dynamics,0.3390888064730968,0.79214331189632514,1.0,0.97,0.82204504398939793,25
10,uniform,2,0.2,0.1,replicator dynamics,0.33908840599611761,0.79214289576054642,1.0,0.97,0.8220465589410163,30
10,uniform,2,0.2,0.1,replicator dynamics,0.33908835290496048,0.79214284095103493,1.0,0.97,0.82204676070676486,35
10,uniform,2,0.2,0.1,replicator dynamics,0.33908834582385633,0.79214283365776006,1.0,0.97,0.82204678766168404,40
10,uniform,2,0.2,0.1,replicator dynamics,0.33908834487736872,0.79214283268371721,1.0,0.97,0.82204679126666846,45
10,uniform,2,0.2,0.1,replicator dynamics,0.33908834475076133,0.79214283255346174,1.0,0.97,0.82204679174898887,50
10,uniform,2,0.2,0.1,replicator dynamics,0.33908834473382093,0.79214283253603535,1.0,0.97,0.82204679181352835,55
10,uniform,2,0.2,0.1,replicator dynamics,0.33908834473155408,0.79214283253370354,1.0,0.97,0.82204679182216522,60
10,uniform,2,0.2,0.1,replicator dynamics,0.33908834473125071,0.79214283253339124,1.0,0.97,0.82204679182332074,65
10,uniform,2,0.2,0.1,replicator dynamics,0.33908834473121024,0.79214283253334972,1.0,0.97,0.82204679182347606,70
10,uniform,2,0.2,0.1,replicator dynamics,0.33908834473120469,0.79214283253334417,1.0,0.97,0.82204679182349638,75
10,uniform,2,0.2,0.1,replicator dynamics,0.33908834473120403,0.79214283253334317,1.0,0.97,0.82204679182349905,80
10,uniform,2,0.2,0.1,replicator dynamics,0.33908834473120386,0.79214283253334317,1.0,0.97,0.82204679182349949,85
10,uniform,2,0.2,0.1,replicator dynamics,0.33908834473120403,0.79214283253334328,1.0,0.97,0.82204679182349993,90
10,uniform,2,0.2,0.1,replicator dynamics,0.33908834473120397,0.79214283253334317,1.0,0.97,0.82204679182350004,95
50,uniform,2,0.0,0.1,replicator dynamics,0.72869575880465853,0.91246217609133118,0.82,0.5488,0.48473598507535948,0
50,uniform,2,0.0,0.1,replicator dynamics,0.12281259159251544,0.67258437741475419,0.91,0.7116,0.90743601392513029,5
50,uniform,2,0.0,0.1,replicator dynamics,0.054529289480990596,0.58943126933411338,0.93,0.7312,0.95561946955483346,10
50,uniform,2,0.0,0.1,replicator dynamics,0.0073884382640091312,0.5544839444048365,0.94,0.7424,0.96968528855580094,15
50,uniform,2,0.0,0.1,replicator dynamics,0.026844118283042184,0.53426024375512926,0.96,0.7412,0.97578362575047994,20
50,uniform,2,0.0,0.1,replicator dynamics,0.031503696097007566,0.51846596297304248,0.97,0.7464,0.97992576620801319,25
50,uniform,2,0.0,0.1,replicator dynamics,0.0044772719007637749,0.50503745116391541,0.99,0.7572,0.98330248170934165,30
50,uniform,2,0.0,0.1,replicator dynamics,0.00010785413837494502,0.49324178626998511,0.99,0.816,0.98522100886962183,35
50,uniform,2,0.0,0.1,replicator dynamics,1.0576090738145834e-06,0.48278361802991987,0.99,0.8652,0.98654697969237426,40
50,uniform,2,0.0,0.1,replicator dynamics,5.7124330956939484e-09,0.47363332558091625,1.0,0.9228,0.98751166773584598,45
50,uniform,2,0.0,0.1,replicator dynamics,1.98732533824098e-11,0.46572411554825338,1.0,0.9208,0.98822694109826614,50
50,uniform,2,0.0,0.1,replicator dynamics,1.2636861130622028e-13,0.4589360379438307,1.0,0.9124,0.98876689867596224,55
50,uniform,2,0.0,0.1,replicator dynamics,5.8053070441587502e-14,0.45312119680718915,1.0,0.9044,0.98918247249898039,60
50,uniform,2,0.0,0.1,replicator dynamics,5.2625864279439106e-14,0.44812788801548936,0.97,0.9486,0.98950903393013612,65
50,uniform,2,0.0,0.1,replicator dynamics,5.9001753237655273e-14,0.44381573972003308,0.97,0.9436,0.98977123686515911,70
50,uniform,2,0.0,0.1,replicator dynamics,8.1608751804636365e-14,0.44006277947639799,0.97,0.9378,0.98998631144240601,75
50,uniform,2,0.0,0.1,replicator dynamics,1.3924755775612456e-13,0.43676718057865349,0.97,0.9352,0.99016634786203861,80
50,uniform,2,0.0,0.1,replicator dynamics,2.931052659572153e-13,0.43384609066895041,0.97,0.9358,0.99031988215716849,85
50,uniform,2,0.0,0.1,replicator dynamics,7.6076967602162825e-13,0.43123316353999913,0.97,0.933,0.99045299298078404,90
50,uniform,2,0.0,0.1,replicator dynamics,2.4322165419256468e-12,0.42887574269839734,0.97,0.9334,0.99057005693876921,95
50,uniform,2,0.0,0.1,replicator dynamics,0.76606266362757591,0.90239239282242623,0.77,0.5494,0.48178867883184856,0
50,uniform,2,0.0,0.1,replicator dynamics,0.37616385866606666,0.71243779904379323,0.9,0.6686,0.8331954636750406,5
50,uniform,2,0.0,0.1,replicator dynamics,0.041723115905854855,0.61523157303451148,0.96,0.873,0.97341863812237783,10
50,uniform,2,0.0,0.1,replicator dynamics,0.010153883522084463,0.59554975332563787,0.99,0.9074,0.9850189828885364,15
50,uniform,2,0.0,0.1,replicator dynamics,0.00783513327550589,0.58313874707864122,0.99,0.9422,0.98868957018000458,20
50,uniform,2,0.0,0.1,replicator dynamics,0.0086077455128313069,0.57343060442639027,0.99,0.9402,0.99082286392600072,25
50,uniform,2,0.0,0.1,replicator dynamics,0.011990430879275081,0.56549686936329391,0.99,0.9398,0.99222311301989752,30
50,uniform,2,0.0,0.1,replicator dynamics,0.017317933873942381,0.55885699335688666,0.99,0.938,0.99323259524147356,35
50,uniform,2,0.0,0.1,replicator dynamics,0.019883982601203457,0.55323767929538159,1.0,0.9374,0.99402612339089236,40
50,uniform,2,0.0,0.1,replicator dynamics,0.013775346091088055,0.54849265339510156,1.0,0.9344,0.99465693298923574,45
50,uniform,2,0.0,0.1,replicator dynamics,0.0053867340295645242,0.54446347098108749,1.0,0.9316,0.99511221479353673,50
50,uniform,2,0.0,0.1,replicator dynamics,0.0013915675955528282,0.54093313176781033,1.0,0.9282,0.99543946742119771,55
50,uniform,2,0.0,0.1,replicator dynamics,0.00027477884493537556,0.53772649762729519,1.0,0.9242,0.99569946316976277,60
50,uniform,2,0.0,0.1,replicator dynamics,4.4645336076802079e-05,0.53473892770161102,1.0,0.9214,0.99592172739318674,65
50,uniform,2,0.0,0.1,replicator dynamics,6.1876756383370818e-06,0.53191200530870542,1.0,0.9178,0.99611837750684062,70
50,uniform,2,0.0,0.1,replicator dynamics,7.4659237625888541e-07,0.52921271451055618,1.0,0.9162,0.99629529401633998,75
50,uniform,2,0.0,0.1,replicator dynamics,7.9464633898944985e-08,0.52662169389535274,1.0,0.912,0.99645597627673932,80
50,uniform,2,0.0,0.1,replicator dynamics,7.5317447942695216e-09,0.52412693999996784,1.0,0.9124,0.99660282065028405,85
50,uniform,2,0.0,0.1,replicator dynamics,6.4033492931821907e-10,0.52172045893225105,1.0,0.9062,0.99673762179804115,90
50,uniform,2,0.0,0.1,replicator dynamics,4.9123567557520423e-11,0.51939649452351921,1.0,0.9054,0.99686180389459655,95
50,uniform,2,0.0,0.1,replicator dynamics,0.76977263496659531,0.90112522065049472,0.75,0.519,0.48190180341720851,0
50,uniform,2,0.0,0.1,replicator dynamics,0.15838928309891537,0.69296192372571841,0.88,0.7026,0.86839360208035499,5
50,uniform,2,0.0,0.1,replicator dynamics,0.059342569151077412,0.57483088728696052,0.86,0.731,0.94823466617672669,10
50,uniform,2,0.0,0.1,replicator dynamics,0.014318007212535566,0.52176691022936716,0.84,0.7698,0.96455872793035824,15
50,uniform,2,0.0,0.1,replicator dynamics,0.015326346932758814,0.48685518704788128,0.84,0.7742,0.97063454485058787,20
50,uniform,2,0.0,0.1,replicator dynamics,0.020353661649084399,0.46165276803895927,0.84,0.775,0.97397723978365158,25
50,uniform,2,0.0,0.1,replicator dynamics,0.015475072327674415,0.44203370864097996,0.85,0.7762,0.97627165457656173,30
50,uniform,2,0.0,0.1,replicator dynamics,0.0054358724447121001,0.42586630906717782,0.85,0.7754,0.97785867519278269,35
50,uniform,2,0.0,0.1,replicator dynamics,0.0016367027290340524,0.41198461573504958,0.85,0.7746,0.97893809872315218,40
50,uniform,2,0.0,0.1,replicator dynamics,0.00085182562669741907,0.39965015474935034,0.85,0.7754,0.97974926337065438,45
50,uniform,2,0.0,0.1,replicator dynamics,0.00051551466508255772,0.38841822978431373,0.85,0.775,0.98040331175592499,50
50,uniform,2,0.0,0.1,replicator dynamics,0.00023908608865047504,0.378030646693026,0.85,0.7742,0.98094924552359875,55
50,uniform,2,0.0,0.1,replicator dynamics,7.5926294707451156e-05,0.36833634958235567,0.85,0.7746,0.98141380214993046,60
50,uniform,2,0.0,0.1,replicator dynamics,1.587510919957062e-05,0.35924371126688753,0.85,0.7734,0.98181411274222818,65
50,uniform,2,0.0,0.1,replicator dynamics,2.1412324725455756e-06,0.35069327402787071,0.85,0.773,0.98216224054467072,70
50,uniform,2,0.0,0.1,replicator dynamics,1.8441409477871772e-07,0.34264284686819768,0.85,0.7716,0.98246709105454444,75
50,uniform,2,0.0,0.1,replicator dynamics,1.0111278305801055e-08,0.33505938499637156,0.85,0.7714,0.98273549471989541,80
50,uniform,2,0.0,0.1,replicator dynamics,3.536772177556494e-10,0.32791452263557969,0.85,0.7718,0.98297288256100945,85
50,uniform,2,0.0,0.1,replicator dynamics,7.9357001335652685e-12,0.32118220239593442,0.85,0.7704,0.98318369051753995,90
50,uniform,2,0.0,0.1,replicator dynamics,1.1510164171559442e-13,0.31483752765652023,0.85,0.7708,0.9833716077034067,95
50,uniform,2,0.0,0.1,replicator dynamics,0.63382784921325774,0.85563973393569015,0.855,0.6458,0.56442716525144665,0
50,uniform,2,0.0,0.1,replicator dynamics,0.029012752941433646,0.68532915933632343,0.985,0.881,0.94599333322954171,5
50,uniform,2,0.0,0.1,replicator dynamics,0.021189851504327048,0.64892786520477164,0.995,0.9066,0.9713206101313322,10
50,uniform,2,0.0,0.1,replicator dynamics,0.0035205901487417516,0.6280275828297035,0.97,0.9264,0.98124347940110113,15
50,uniform,2,0.0,0.1,replicator dynamics,0.014948443373082716,0.6139566006965026,0.97,0.9308,0.98564917057071455,20
50,uniform,2,0.0,0.1,replicator dynamics,0.0063342347611945061,0.60206399068621241,0.98,0.934,0.9892841522971848,25
50,uniform,2,0.0,0.1,replicator dynamics,6.2883408838413781e-05,0.59204256648184028,0.98,0.9358,0.99110180293308847,30
50,uniform,2,0.0,0.1,replicator dynamics,1.4319207527598444e-07,0.58356268538026712,0.98,0.9348,0.9922716485984594,35
50,uniform,2,0.0,0.1,replicator dynamics,2.0471623427615324e-08,0.57628299110452508,0.98,0.9352,0.99310963027815147,40
50,uniform,2,0.0,0.1,replicator dynamics,1.0170080300842559e-07,0.56999947693165443,0.98,0.9328,0.99373447691653072,45
50,uniform,2,0.0,0.1,replicator dynamics,6.7195636823287773e-07,0.56454769112154124,0.98,0.9298,0.99421595139880115,50
50,uniform,2,0.0,0.1,replicator dynamics,5.3933203938935734e-06,0.55978550058091625,0.98,0.9272,0.99459797629865243,55
50,uniform,2,0.0,0.1,replicator dynamics,4.8911242989298577e-05,0.55559124919594705,0.98,0.925,0.99490928575683246,60
50,uniform,2,0.0,0.1,replicator dynamics,0.00046421438306658937,0.55186287382160615,0.98,0.924,0.99516976133030965,65
50,uniform,2,0.0,0.1,replicator dynamics,0.0040318077042906996,0.54851364235957634,0.98,0.9204,0.99540181462613975,70
50,uniform,2,0.0,0.1,replicator dynamics,0.018407732651257253,0.5454474348101308,0.98,0.9166,0.99570606897709779,75
50,uniform,2,0.0,0.1,replicator dynamics,0.0092068276065755371,0.54257535719251937,0.97,0.9148,0.99609735082805873,80
50,uniform,2,0.0,0.1,replicator dynamics,0.00081713971289847044,0.53997080735976455,0.97,0.912,0.99629431020618997,85
50,uniform,2,0.0,0.1,replicator dynamics,3.9815525776173525e-05,0.53762497111757646,0.97,0.9092,0.99643453018666428,90
50,uniform,2,0.0,0.1,replicator dynamics,1.3835348709040506e-06,0.53548581791422956,0.97,0.9088,0.99655610405146022,95
50,uniform,2,0.0,0.1,replicator dynamics,0.69194154228917493,0.85605905911971791,0.79,0.5804,0.51739146903904631,0
50,uniform,2,0.0,0.1,replicator dynamics,0.069926424277284141,0.62085264419217023,0.94,0.9022,0.96177520177344622,5
50,uniform,2,0.0,0.1,replicator dynamics,0.018424289878871906,0.59456258883882807,0.94,0.9154,0.97672379883481353,10
50,uniform,2,0.0,0.1,replicator dynamics,0.0065006976595999898,0.57963532193346112,0.96,0.9344,0.98191900837298152,15
50,uniform,2,0.0,0.1,replicator dynamics,0.00028096537656903604,0.56782457710250622,0.96,0.938,0.98509764804413646,20
50,uniform,2,0.0,0.1,replicator dynamics,2.4586261625799871e-06,0.55798160607216407,0.96,0.9384,0.98716699490421234,25
50,uniform,2,0.0,0.1,replicator dynamics,1.2475215347703643e-08,0.54956415262547786,0.96,0.9378,0.98861967118433436,30
50,uniform,2,0.0,0.1,replicator dynamics,5.0003397843608891e-09,0.54221551979353522,0.96,0.936,0.98969169748848085,35
50,uniform,2,0.0,0.1,replicator dynamics,7.1307488694987792e-09,0.53567391117827257,0.96,0.9342,0.99051631730996648,40
50,uniform,2,0.0,0.1,replicator dynamics,1.3225925494519176e-08,0.52974527277257621,0.96,0.9344,0.9911730919353765,45
50,uniform,2,0.0,0.1,replicator dynamics,3.0880823071263327e-08,0.52428784695176645,0.96,0.9336,0.99171138803049486,50
50,uniform,2,0.0,0.1,replicator dynamics,8.9111435582746332e-08,0.51919981237594204,0.96,0.932,0.99216289676434288,55
50,uniform,2,0.0,0.1,replicator dynamics,3.1357004292126788e-07,0.51440908306726107,0.955,0.935,0.99254863432939378,60
50,uniform,2,0.0,0.1,replicator dynamics,1.3292273859406447e-06,0.50986515504322949,0.955,0.9326,0.99288299210235031,65
50,uniform,2,0.0,0.1,replicator dynamics,6.6962934635830385e-06,0.50553280123036137,0.955,0.929,0.99317614686845224,70
50,uniform,2,0.0,0.1,replicator dynamics,3.9375833799986996e-05,0.5013873272396151,0.955,0.9294,0.99343554766190412,75
50,uniform,2,0.0,0.1,replicator dynamics,0.00026259459689839741,0.4974110329208265,0.955,0.9258,0.99366704560669061,80
50,uniform,2,0.0,0.1,replicator dynamics,0.0018656517674076026,0.49358995719684096,0.955,0.9258,0.99387803941668018,85
50,uniform,2,0.0,0.1,replicator dynamics,0.011120948189120157,0.48990330421251632,0.955,0.9214,0.99410797821895391,90
50,uniform,2,0.0,0.1,replicator dynamics,0.017752278356439135,0.48627916914530306,0.965,0.9222,0.9945058157098895,95
50,uniform,2,0.0,0.1,replicator dynamics,0.73723314369282333,0.8925608491551319,0.73,0.4908,0.4835119527335523,0
50,uniform,2,0.0,0.1,replicator dynamics,0.19875150224686727,0.6758386196195133,0.98,0.6706,0.85271592344616243,5
50,uniform,2,0.0,0.1,replicator dynamics,0.0076378443096668802,0.60146713033131094,1.0,0.775,0.93039545083530573,10
50,uniform,2,0.0,0.1,replicator dynamics,0.019798117065452536,0.56993558145220458,0.99,0.7662,0.94418319198403311,15
