Number of states,Prior distribution type,Number of messages,Impairment,Tolerance,Dynamics,Expected utility,Iterations
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770362,70
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770795,75
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770939,80
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770739,85
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770762,90
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770562,95
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796771006,100
130,uniform,2,0.3,0.1,replicator dynamics,0.48887161390361739,0
130,uniform,2,0.3,0.1,replicator dynamics,0.60775506481549879,5
130,uniform,2,0.3,0.1,replicator dynamics,0.64576758967568793,10
130,uniform,2,0.3,0.1,replicator dynamics,0.64674230060243287,15
130,uniform,2,0.3,0.1,replicator dynamics,0.64677082357060434,20
130,uniform,2,0.3,0.1,replicator dynamics,0.6467720401494973,25
130,uniform,2,0.3,0.1,replicator dynamics,0.646772112481103,30
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211755901387,35
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211793676137,40
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796534873,45
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796752565,50
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796769118,55
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770495,60
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770617,65
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796771139,70
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770706,75
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770573,80
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770484,85
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770495,90
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770517,95
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770417,100
130,uniform,2,0.3,0.1,replicator dynamics,0.48180169565905062,0
130,uniform,2,0.3,0.1,replicator dynamics,0.48616022968787465,5
130,uniform,2,0.3,0.1,replicator dynamics,0.5503874361368809,10
130,uniform,2,0.3,0.1,replicator dynamics,0.64314513978077703,15
130,uniform,2,0.3,0.1,replicator dynamics,0.64669682407942464,20
130,uniform,2,0.3,0.1,replicator dynamics,0.64677051055641865,25
130,uniform,2,0.3,0.1,replicator dynamics,0.64677208326840707,30
130,uniform,2,0.3,0.1,replicator dynamics,0.6467721171957207,35
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211794881084,40
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796711398,45
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796767908,50
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770306,55
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770595,60
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770817,65
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770318,70
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770628,75
130,uniform,2,0.3,0.1,replicator dynamics,0.6467721179677075,80
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770773,85
130,uniform,2,0.3,0.1,replicator dynamics,0.6467721179677034,90
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770595,95
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770562,100
130,uniform,2,0.3,0.1,replicator dynamics,0.48168894097908543,0
130,uniform,2,0.3,0.1,replicator dynamics,0.48464683752530657,5
130,uniform,2,0.3,0.1,replicator dynamics,0.49444801330615151,10
130,uniform,2,0.3,0.1,replicator dynamics,0.61657054001254952,15
130,uniform,2,0.3,0.1,replicator dynamics,0.64607494943058108,20
130,uniform,2,0.3,0.1,replicator dynamics,0.64675470042548955,25
130,uniform,2,0.3,0.1,replicator dynamics,0.64677154056598596,30
130,uniform,2,0.3,0.1,replicator dynamics,0.64677208994340507,35
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211617270181,40
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211783817157,45
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211795798994,50
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796696588,55
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796764711,60
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796769662,65
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770206,70
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770873,75
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770351,80
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770695,85
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770284,90
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770862,95
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770651,100
130,uniform,2,0.3,0.1,replicator dynamics,0.48277255447025702,0
130,uniform,2,0.3,0.1,replicator dynamics,0.51835012786636914,5
130,uniform,2,0.3,0.1,replicator dynamics,0.63805600522827521,10
130,uniform,2,0.3,0.1,replicator dynamics,0.64659147552046425,15
130,uniform,2,0.3,0.1,replicator dynamics,0.64676821953615304,20
130,uniform,2,0.3,0.1,replicator dynamics,0.64677202999564498,25
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211572235282,30
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211789168865,35
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796394618,40
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796746326,45
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796768641,50
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770595,55
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770695,60
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770595,65
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770651,70
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770551,75
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770617,80
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770762,85
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770817,90
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770273,95
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770628,100
130,uniform,2,0.3,0.1,replicator dynamics,0.48125516165996357,0
130,uniform,2,0.3,0.1,replicator dynamics,0.48549274777964441,5
130,uniform,2,0.3,0.1,replicator dynamics,0.53145204248589251,10
130,uniform,2,0.3,0.1,replicator dynamics,0.64092784451076223,15
130,uniform,2,0.3,0.1,replicator dynamics,0.64665141870282905,20
130,uniform,2,0.3,0.1,replicator dynamics,0.6467695514438544,25
130,uniform,2,0.3,0.1,replicator dynamics,0.6467720631408066,30
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211679110547,35
130,uniform,2,0.3,0.1,replicator dynamics,0.6467721179420669,40
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796711764,45
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796769318,50
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796769984,55
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770651,60
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770284,65
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770417,70
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770462,75
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770573,80
130,uniform,2,0.3,0.1,replicator dynamics,0.6467721179677075,85
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770551,90
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770595,95
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770473,100
130,uniform,2,0.3,0.1,replicator dynamics,0.48097055824261992,0
130,uniform,2,0.3,0.1,replicator dynamics,0.52275188914501314,5
130,uniform,2,0.3,0.1,replicator dynamics,0.63920161699553346,10
130,uniform,2,0.3,0.1,replicator dynamics,0.64661302800818432,15
130,uniform,2,0.3,0.1,replicator dynamics,0.64676851947902403,20
130,uniform,2,0.3,0.1,replicator dynamics,0.64677202451120386,25
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211470011897,30
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211780089472,35
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211795675027,40
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796691025,45
130,uniform,2,0.3,0.1,replicator dynamics,0.646772117967644,50
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796769973,55
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770862,60
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770739,65
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770318,70
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770828,75
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770495,80
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770662,85
130,uniform,2,0.3,0.1,replicator dynamics,0.6467721179677075,90
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770306,95
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770795,100
130,uniform,2,0.3,0.1,replicator dynamics,0.48302002045071674,0
130,uniform,2,0.3,0.1,replicator dynamics,0.55829717609049057,5
130,uniform,2,0.3,0.1,replicator dynamics,0.6435193084736256,10
130,uniform,2,0.3,0.1,replicator dynamics,0.64668649867402439,15
130,uniform,2,0.3,0.1,replicator dynamics,0.64676893532444413,20
130,uniform,2,0.3,0.1,replicator dynamics,0.64677194647072755,25
130,uniform,2,0.3,0.1,replicator dynamics,0.64677210641256022,30
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211711934812,35
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211790373756,40
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796284595,45
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796733625,50
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796767775,55
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770129,60
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770184,65
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770706,70
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770495,75
130,uniform,2,0.3,0.1,replicator dynamics,0.6467721179677075,80
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770617,85
130,uniform,2,0.3,0.1,replicator dynamics,0.6467721179677054,90
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770739,95
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770551,100
130,uniform,2,0.4,0.1,replicator dynamics,0.4807453185356193,0
130,uniform,2,0.4,0.1,replicator dynamics,0.48204191991890932,5
130,uniform,2,0.4,0.1,replicator dynamics,0.48220438825846695,10
130,uniform,2,0.4,0.1,replicator dynamics,0.48266848994532313,15
130,uniform,2,0.4,0.1,replicator dynamics,0.48395558512901315,20
130,uniform,2,0.4,0.1,replicator dynamics,0.48724049278152348,25
130,uniform,2,0.4,0.1,replicator dynamics,0.49410103717086767,30
130,uniform,2,0.4,0.1,replicator dynamics,0.50386570321295698,35
130,uniform,2,0.4,0.1,replicator dynamics,0.5121748754469132,40
130,uniform,2,0.4,0.1,replicator dynamics,0.51665469146447984,45
130,uniform,2,0.4,0.1,replicator dynamics,0.51849329191529614,50
130,uniform,2,0.4,0.1,replicator dynamics,0.51916173902385931,55
130,uniform,2,0.4,0.1,replicator dynamics,0.51939391447508176,60
130,uniform,2,0.4,0.1,replicator dynamics,0.51947328619649191,65
130,uniform,2,0.4,0.1,replicator dynamics,0.51950028069103804,70
130,uniform,2,0.4,0.1,replicator dynamics,0.51950944943381516,75
130,uniform,2,0.4,0.1,replicator dynamics,0.51951256416010316,80
130,uniform,2,0.4,0.1,replicator dynamics,0.51951362327849515,85
130,uniform,2,0.4,0.1,replicator dynamics,0.51951398399577919,90
130,uniform,2,0.4,0.1,replicator dynamics,0.51951410714208524,95
130,uniform,2,0.4,0.1,replicator dynamics,0.51951414932677953,100
130,uniform,2,0.4,0.1,replicator dynamics,0.48393598754476463,0
130,uniform,2,0.4,0.1,replicator dynamics,0.49106429004513896,5
130,uniform,2,0.4,0.1,replicator dynamics,0.50010399979165387,10
130,uniform,2,0.4,0.1,replicator dynamics,0.50946132443997516,15
130,uniform,2,0.4,0.1,replicator dynamics,0.51534519418531954,20
130,uniform,2,0.4,0.1,replicator dynamics,0.51797453234781676,25
130,uniform,2,0.4,0.1,replicator dynamics,0.51897026821718062,30
130,uniform,2,0.4,0.1,replicator dynamics,0.5193242480701904,35
130,uniform,2,0.4,0.1,replicator dynamics,0.519447696254139,40
130,uniform,2,0.4,0.1,replicator dynamics,0.51949068164430789,45
130,uniform,2,0.4,0.1,replicator dynamics,0.51950574758034229,50
130,uniform,2,0.4,0.1,replicator dynamics,0.51951109042627197,55
130,uniform,2,0.4,0.1,replicator dynamics,0.51951301656564053,60
130,uniform,2,0.4,0.1,replicator dynamics,0.51951372586527012,65
130,uniform,2,0.4,0.1,replicator dynamics,0.51951399395015518,70
130,uniform,2,0.4,0.1,replicator dynamics,0.51951409837839113,75
130,uniform,2,0.4,0.1,replicator dynamics,0.51951414041860122,80
130,uniform,2,0.4,0.1,replicator dynamics,0.51951415792260458,85
130,uniform,2,0.4,0.1,replicator dynamics,0.51951416544934947,90
130,uniform,2,0.4,0.1,replicator dynamics,0.51951416878090806,95
130,uniform,2,0.4,0.1,replicator dynamics,0.51951417029220537,100
130,uniform,2,0.4,0.1,replicator dynamics,0.48041336696498138,0
130,uniform,2,0.4,0.1,replicator dynamics,0.48360070928450344,5
130,uniform,2,0.4,0.1,replicator dynamics,0.4863734534795498,10
130,uniform,2,0.4,0.1,replicator dynamics,0.49245957450484462,15
130,uniform,2,0.4,0.1,replicator dynamics,0.50190240298885758,20
130,uniform,2,0.4,0.1,replicator dynamics,0.51079189948283721,25
130,uniform,2,0.4,0.1,replicator dynamics,0.5159815110949838,30
130,uniform,2,0.4,0.1,replicator dynamics,0.51821585285832827,35
130,uniform,2,0.4,0.1,replicator dynamics,0.51905270903267842,40
130,uniform,2,0.4,0.1,replicator dynamics,0.51935090108288307,45
130,uniform,2,0.4,0.1,replicator dynamics,0.51945590733783453,50
130,uniform,2,0.4,0.1,replicator dynamics,0.51949304072638791,55
130,uniform,2,0.4,0.1,replicator dynamics,0.51950633750606467,60
130,uniform,2,0.4,0.1,replicator dynamics,0.51951118760745596,65
130,uniform,2,0.4,0.1,replicator dynamics,0.51951299921768679,70
130,uniform,2,0.4,0.1,replicator dynamics,0.51951369538386372,75
130,uniform,2,0.4,0.1,replicator dynamics,0.5195139715819701,80
130,uniform,2,0.4,0.1,replicator dynamics,0.51951408490696283,85
130,uniform,2,0.4,0.1,replicator dynamics,0.5195141329702081,90
130,uniform,2,0.4,0.1,replicator dynamics,0.5195141539873932,95
130,uniform,2,0.4,0.1,replicator dynamics,0.51951416342513546,100
130,uniform,2,0.4,0.1,replicator dynamics,0.48173292375569665,0
130,uniform,2,0.4,0.1,replicator dynamics,0.48482717023545291,5
130,uniform,2,0.4,0.1,replicator dynamics,0.48925231898767957,10
130,uniform,2,0.4,0.1,replicator dynamics,0.49746706730219709,15
130,uniform,2,0.4,0.1,replicator dynamics,0.50723132852582342,20
130,uniform,2,0.4,0.1,replicator dynamics,0.51416701496483497,25
130,uniform,2,0.4,0.1,replicator dynamics,0.51749567207923419,30
130,uniform,2,0.4,0.1,replicator dynamics,0.51879567479198219,35
130,uniform,2,0.4,0.1,replicator dynamics,0.51926289677786974,40
130,uniform,2,0.4,0.1,replicator dynamics,0.51942631665969441,45
130,uniform,2,0.4,0.1,replicator dynamics,0.51948320504839784,50
130,uniform,2,0.4,0.1,replicator dynamics,0.51950310701169,55
130,uniform,2,0.4,0.1,replicator dynamics,0.51951014391135375,60
130,uniform,2,0.4,0.1,replicator dynamics,0.51951267055269679,65
130,uniform,2,0.4,0.1,replicator dynamics,0.5195135962362456,70
130,uniform,2,0.4,0.1,replicator dynamics,0.5195139439599048,75
130,uniform,2,0.4,0.1,replicator dynamics,0.51951407846843589,80
130,uniform,2,0.4,0.1,replicator dynamics,0.51951413221732556,85
130,uniform,2,0.4,0.1,replicator dynamics,0.51951415443128768,90
130,uniform,2,0.4,0.1,replicator dynamics,0.51951416391757022,95
130,uniform,2,0.4,0.1,replicator dynamics,0.5195141680911417,100
130,uniform,2,0.4,0.1,replicator dynamics,0.48232755574775155,0
130,uniform,2,0.4,0.1,replicator dynamics,0.48610867701420407,5
130,uniform,2,0.4,0.1,replicator dynamics,0.49194374965463622,10
130,uniform,2,0.4,0.1,replicator dynamics,0.50126250424790053,15
130,uniform,2,0.4,0.1,replicator dynamics,0.51034056414295481,20
130,uniform,2,0.4,0.1,replicator dynamics,0.51577595553908873,25
130,uniform,2,0.4,0.1,replicator dynamics,0.51814230363360536,30
130,uniform,2,0.4,0.1,replicator dynamics,0.51902968834974572,35
130,uniform,2,0.4,0.1,replicator dynamics,0.51934452683787236,40
130,uniform,2,0.4,0.1,replicator dynamics,0.51945450236857893,45
130,uniform,2,0.4,0.1,replicator dynamics,0.51949294016357417,50
130,uniform,2,0.4,0.1,replicator dynamics,0.51950648778355668,55
130,uniform,2,0.4,0.1,replicator dynamics,0.51951132879457995,60
130,uniform,2,0.4,0.1,replicator dynamics,0.51951309123594192,65
130,uniform,2,0.4,0.1,replicator dynamics,0.5195137481844605,70
130,uniform,2,0.4,0.1,replicator dynamics,0.51951400005479387,75
130,uniform,2,0.4,0.1,replicator dynamics,0.51951409973387641,80
130,uniform,2,0.4,0.1,replicator dynamics,0.51951414052911749,85
130,uniform,2,0.4,0.1,replicator dynamics,0.51951415778941279,90
130,uniform,2,0.4,0.1,replicator dynamics,0.51951416532072059,95
130,uniform,2,0.4,0.1,replicator dynamics,0.5195141686964676,100
130,uniform,2,0.4,0.1,replicator dynamics,0.48069036318936276,0
130,uniform,2,0.4,0.1,replicator dynamics,0.48196122075502151,5
130,uniform,2,0.4,0.1,replicator dynamics,0.48197079279117871,10
130,uniform,2,0.4,0.1,replicator dynamics,0.48199807514630461,15
130,uniform,2,0.4,0.1,replicator dynamics,0.4820771804248829,20
130,uniform,2,0.4,0.1,replicator dynamics,0.48230533491530614,25
130,uniform,2,0.4,0.1,replicator dynamics,0.48295344320806516,30
130,uniform,2,0.4,0.1,replicator dynamics,0.48471763007061225,35
130,uniform,2,0.4,0.1,replicator dynamics,0.48900965742849001,40
130,uniform,2,0.4,0.1,replicator dynamics,0.49709982377693102,45
130,uniform,2,0.4,0.1,replicator dynamics,0.50691923567299091,50
130,uniform,2,0.4,0.1,replicator dynamics,0.51401820513132435,55
130,uniform,2,0.4,0.1,replicator dynamics,0.51745041481074416,60
130,uniform,2,0.4,0.1,replicator dynamics,0.51878812176601807,65
130,uniform,2,0.4,0.1,replicator dynamics,0.51926481769465072,70
130,uniform,2,0.4,0.1,replicator dynamics,0.51942922692772353,75
130,uniform,2,0.4,0.1,replicator dynamics,0.51948530188056852,80
130,uniform,2,0.4,0.1,replicator dynamics,0.5195043611863237,85
130,uniform,2,0.4,0.1,replicator dynamics,0.51951083489671823,90
130,uniform,2,0.4,0.1,replicator dynamics,0.51951303486508793,95
130,uniform,2,0.4,0.1,replicator dynamics,0.5195137833910265,100
130,uniform,2,0.4,0.1,replicator dynamics,0.48102115183239597,0
130,uniform,2,0.4,0.1,replicator dynamics,0.48195635228759165,5
130,uniform,2,0.4,0.1,replicator dynamics,0.48195648307499384,10
130,uniform,2,0.4,0.1,replicator dynamics,0.48195649771001414,15
130,uniform,2,0.4,0.1,replicator dynamics,0.48195654021805745,20
130,uniform,2,0.4,0.1,replicator dynamics,0.48195666381441699,25
