Number of states,Prior distribution type,Number of messages,Impairment,Tolerance,Dynamics,Speaker entropy,Hearer entropy,Speaker convexity,Hearer convexity,Speaker Voronoiness,Hearer Voronoiness,Speaker informativity,Hearer informativity,Expected utility,Iterations,Speaker strategy file,Hearer strategy file
10,uniform,2,0.0,0.1,replicator dynamics,2.4977814533726474e-16,0.22622973031968724,1.0,0.99999999999999989,1.0,0.785,0.78032387413233384,0.78032387413233395,0.99242166991672931,24,results/strategies/20140813-194415-536848-speaker.csv,results/strategies/20140813-194415-536848-hearer.csv
10,uniform,2,0.0,0.1,replicator dynamics,1.6860257143747495e-15,0.33193012212793299,1.0,1.0,0.9,0.915,0.91629073187415233,0.91629073187369969,0.90248820780458672,20,results/strategies/20140813-194416-210168-speaker.csv,results/strategies/20140813-194416-210168-hearer.csv
10,uniform,2,0.0,0.1,replicator dynamics,2.7793088541313184e-12,0.14965259032157122,1.6227640494916875e-48,0.99999999999999989,0.9,0.79,0.71355817781766473,0.71355817782004305,0.99380868121816268,24,results/strategies/20140813-194416-862294-speaker.csv,results/strategies/20140813-194416-862294-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16465045269659201,0.69099546064247819,0.93960896620992718,0.99999999999999944,1.0,0.97,0.57905484655600692,0.63628464134762663,0.92619930478911272,15,results/strategies/20140813-194417-469891-speaker.csv,results/strategies/20140813-194417-469891-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16432603564446743,0.6893997799652295,0.93995910226100332,1.0000000000000004,1.0,0.97,0.57927595449839686,0.63877583177009123,0.92726183079747393,59,results/strategies/20140813-194418-458333-speaker.csv,results/strategies/20140813-194418-458333-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16433054247029588,0.68939843484003416,0.93995521377591773,1.0,1.0,0.97,0.57927364554716188,0.63877736889835135,0.92726109060596107,72,results/strategies/20140813-194419-471370-speaker.csv,results/strategies/20140813-194419-471370-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16434701285005873,0.68938410782101278,0.93994138070434896,1.0000000000000002,1.0,0.97,0.5792655076522415,0.63879678236209114,0.92726369502735984,27,results/strategies/20140813-194420-210585-speaker.csv,results/strategies/20140813-194420-210585-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16432036620144494,0.68941685288833532,0.93996337696582133,1.0000000000000004,1.0,0.97,0.57927837483660616,0.6387513300066695,0.9272540806963373,32,results/strategies/20140813-194420-960850-speaker.csv,results/strategies/20140813-194420-960850-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16447460255406127,0.69106904670433589,0.93975989673528881,1.0000000000000002,1.0,0.97,0.5791440868701514,0.63617152044045111,0.92621154598538979,17,results/strategies/20140813-194421-565271-speaker.csv,results/strategies/20140813-194421-565271-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16433018814916933,0.68939682409646685,0.93995558831898018,1.0,1.0,0.97,0.579273881182923,0.63877976478084197,0.92726211695311234,46,results/strategies/20140813-194422-444894-speaker.csv,results/strategies/20140813-194422-444894-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16431501332689902,0.68940766927219121,0.93996842778370671,1.0,1.0,0.97,0.57928145804649533,0.63876533110489742,0.92726104644864993,43,results/strategies/20140813-194423-253683-speaker.csv,results/strategies/20140813-194423-253683-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16432621736334108,0.68939575089790672,0.93995910485060263,0.99999999999999989,1.0,0.97,0.57927598667963287,0.63878172214756679,0.92726404290532272,41,results/strategies/20140813-194424-081733-speaker.csv,results/strategies/20140813-194424-081733-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16432073985733775,0.68939921245627378,0.93996375760121098,0.99999999999999956,1.0,0.97,0.57927873580844924,0.63877717619519314,0.92726391211856818,42,results/strategies/20140813-194424-960665-speaker.csv,results/strategies/20140813-194424-960665-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16432938296667762,0.68940252205829355,0.93995606417950317,1.0,1.0,0.97,0.57927412160769109,0.63877148596435351,0.92725917026546778,38,results/strategies/20140813-194425-737776-speaker.csv,results/strategies/20140813-194425-737776-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16434435463379055,0.68939273719934036,0.93994335983191335,1.0,1.0,0.97,0.579266621214098,0.63878439245638496,0.92725971004003416,36,results/strategies/20140813-194426-573335-speaker.csv,results/strategies/20140813-194426-573335-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.1643318606763691,0.68940159041135662,0.93995393410102479,1.0000000000000004,1.0,0.97,0.57927285835332198,0.63877261389865514,0.9272588719378404,49,results/strategies/20140813-194427-461188-speaker.csv,results/strategies/20140813-194427-461188-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16434633859125009,0.68938248048181672,0.93994203533755849,1.0000000000000002,1.0,0.97,0.57926591017180951,0.63879924382775366,0.92726483553193362,42,results/strategies/20140813-194428-334399-speaker.csv,results/strategies/20140813-194428-334399-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.1643443260173035,0.6893945054076448,0.93994331392101982,0.99999999999999989,1.0,0.97,0.57926658031877909,0.63878180431725562,0.92725872263947806,57,results/strategies/20140813-194429-263971-speaker.csv,results/strategies/20140813-194429-263971-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16433140087619089,0.68939779811778079,0.9399544884026827,1.0000000000000004,1.0,0.97,0.57927321780479346,0.63877821973829163,0.927261164262565,47,results/strategies/20140813-194430-157281-speaker.csv,results/strategies/20140813-194430-157281-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16434314711095033,0.6894082413533732,0.93994379431579234,1.0,1.0,0.97,0.57926676166757796,0.63876176570432186,0.9272513625949389,39,results/strategies/20140813-194430-938080-speaker.csv,results/strategies/20140813-194430-938080-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16431924173166701,0.68940355280531773,0.93996489403927186,1.0000000000000002,1.0,0.97,0.5792793808518043,0.63877095724849697,0.92726196224600166,46,results/strategies/20140813-194431-770462-speaker.csv,results/strategies/20140813-194431-770462-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16433563915613425,0.68939917600832912,0.93995072563485016,1.0000000000000002,1.0,0.97,0.57927096347861806,0.63877579031766896,0.92725897721967954,46,results/strategies/20140813-194432-672530-speaker.csv,results/strategies/20140813-194432-672530-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16432007641375015,0.68941245838220311,0.93996380639970667,0.99999999999999956,1.0,0.97,0.57927866436374753,0.63875782365116263,0.92725666246256799,29,results/strategies/20140813-194433-370229-speaker.csv,results/strategies/20140813-194433-370229-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16434639870058462,0.68939490778517798,0.93994148467846161,0.99999999999999978,1.0,0.97,0.57926548685153945,0.63878101475178295,0.92725780605948882,41,results/strategies/20140813-194434-230972-speaker.csv,results/strategies/20140813-194434-230972-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16435148926427784,0.68949219028235598,0.93993312474638768,1.0,1.0,0.97,0.57925975842837785,0.63863739211098935,0.92720104272935244,32,results/strategies/20140813-194434-952751-speaker.csv,results/strategies/20140813-194434-952751-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16431993290304853,0.68939604516435937,0.93996459050491066,0.99999999999999978,1.0,0.97,0.57927925673790537,0.63878189748788294,0.9272659665439319,39,results/strategies/20140813-194435-804321-speaker.csv,results/strategies/20140813-194435-804321-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16434068165006982,0.68940056310368369,0.93994625869095738,1.0,1.0,0.97,0.57926828950826348,0.6387732824318213,0.92725652025794603,35,results/strategies/20140813-194436-572835-speaker.csv,results/strategies/20140813-194436-572835-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16434577266912406,0.68939443504446951,0.93994205125569852,0.99999999999999978,1.0,0.97,0.57926582819010508,0.6387817686100965,0.92725828112629738,66,results/strategies/20140813-194437-641486-speaker.csv,results/strategies/20140813-194437-641486-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.1643429544845012,0.68939575881014314,0.93994446343972271,1.0000000000000002,1.0,0.97,0.57926725598854878,0.63878009788353629,0.92725847174699871,54,results/strategies/20140813-194438-588443-speaker.csv,results/strategies/20140813-194438-588443-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16433203575971397,0.68939827671818954,0.93995391383413429,1.0,1.0,0.97,0.57927287151127682,0.63877745669746766,0.92726068313320631,55,results/strategies/20140813-194439-510217-speaker.csv,results/strategies/20140813-194439-510217-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16433611349651395,0.6893991841516498,0.93995031032652565,0.99999999999999956,1.0,0.97,0.57927071577283185,0.63877573447830838,0.92725881530298715,40,results/strategies/20140813-194440-345070-speaker.csv,results/strategies/20140813-194440-345070-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16432086246461552,0.68940032139718599,0.939963605876737,1.0000000000000002,1.0,0.97,0.57927863687585335,0.63877553842026558,0.92726324590465647,46,results/strategies/20140813-194441-176096-speaker.csv,results/strategies/20140813-194441-176096-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16432729623930487,0.68939107570821734,0.93995834845044357,1.0000000000000002,1.0,0.97,0.57927557108104266,0.63878847443936126,0.92726632113280916,38,results/strategies/20140813-194442-024239-speaker.csv,results/strategies/20140813-194442-024239-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.1643373281627919,0.689396670721514,0.93994934860595736,1.0000000000000002,1.0,0.97,0.57927016151750732,0.63877930175570674,0.92725982877499546,100,results/strategies/20140813-194443-305431-speaker.csv,results/strategies/20140813-194443-305431-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16433986674762657,0.68939524922631479,0.9399471849314005,1.0000000000000004,1.0,0.97,0.57926888234230289,0.63878114193450997,0.92725978625700622,46,results/strategies/20140813-194444-208399-speaker.csv,results/strategies/20140813-194444-208399-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16432473274540627,0.68939909196353921,0.93996026958617795,0.99999999999999967,1.0,0.97,0.57927665601567724,0.63877696652531912,0.92726265217723269,44,results/strategies/20140813-194445-032892-speaker.csv,results/strategies/20140813-194445-032892-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16434276343931442,0.68939034285320655,0.93994484769841535,1.0000000000000002,1.0,0.97,0.57926752645915158,0.63878805802694338,0.9272615902853204,44,results/strategies/20140813-194445-855709-speaker.csv,results/strategies/20140813-194445-855709-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.164336913327397,0.68939680169167106,0.93994970623932961,1.0000000000000002,1.0,0.97,0.57927037375716584,0.63877914963475191,0.92725989287344401,65,results/strategies/20140813-194446-936772-speaker.csv,results/strategies/20140813-194446-936772-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16431926116990508,0.68940196355363559,0.93996494077919257,0.99999999999999967,1.0,0.97,0.5792794207961337,0.63877328566948444,0.92726285221078097,51,results/strategies/20140813-194447-810785-speaker.csv,results/strategies/20140813-194447-810785-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16434312742017226,0.6893915492639896,0.93994448094349214,1.0000000000000004,1.0,0.97,0.57926729860466342,0.6387862539178879,0.92726078872595741,40,results/strategies/20140813-194448-667647-speaker.csv,results/strategies/20140813-194448-667647-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16433042686624863,0.68940139855019011,0.93995519604580535,0.99999999999999978,1.0,0.97,0.57927361240541098,0.63877303386355133,0.92725945715272218,47,results/strategies/20140813-194449-504747-speaker.csv,results/strategies/20140813-194449-504747-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16431937984886957,0.6894001326940894,0.93996491040020158,0.99999999999999989,1.0,0.97,0.57927941656546045,0.6387759581658059,0.92726384526320049,43,results/strategies/20140813-194450-364835-speaker.csv,results/strategies/20140813-194450-364835-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16433166955219491,0.68939815810202265,0.93995423893771379,0.99999999999999944,1.0,0.97,0.57927306629181052,0.63877766595526708,0.92726087184338202,54,results/strategies/20140813-194451-250525-speaker.csv,results/strategies/20140813-194451-250525-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.164346879756467,0.68939359350313023,0.93994111653176027,1.0,1.0,0.97,0.57926527746913758,0.63878289732712568,0.92725838783220593,39,results/strategies/20140813-194452-097518-speaker.csv,results/strategies/20140813-194452-097518-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16432196069997523,0.68938635897786504,0.93996320557346802,0.99999999999999989,1.0,0.97,0.57927850415280413,0.63879587163002083,0.92727074638999041,29,results/strategies/20140813-194452-798367-speaker.csv,results/strategies/20140813-194452-798367-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16439283885790223,0.68963701268421385,0.9398911117850931,1.0,1.0,0.97,0.5792336063563952,0.63841844473665943,0.92710450994169036,33,results/strategies/20140813-194453-576654-speaker.csv,results/strategies/20140813-194453-576654-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.1643417621062111,0.68939476854702175,0.93994554620117088,1.0000000000000004,1.0,0.97,0.57926790904223702,0.63878166471671471,0.92725942701214115,46,results/strategies/20140813-194454-411080-speaker.csv,results/strategies/20140813-194454-411080-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16434440120429647,0.68940639160030803,0.93994277135064341,0.99999999999999978,1.0,0.97,0.57926616596692837,0.63876436460368202,0.92725199087510679,35,results/strategies/20140813-194455-155231-speaker.csv,results/strategies/20140813-194455-155231-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16434029314807228,0.68939117500409086,0.93994697517529591,1.0000000000000002,1.0,0.97,0.57926878839774876,0.6387870792321082,0.9272619436163223,35,results/strategies/20140813-194455-908068-speaker.csv,results/strategies/20140813-194455-908068-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16431300259452028,0.68940303453196627,0.93997037262213923,1.0000000000000002,1.0,0.97,0.57928265365967735,0.63877232246821491,0.92726432952718696,62,results/strategies/20140813-194456-881329-speaker.csv,results/strategies/20140813-194456-881329-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16389660855055402,0.68798916408393029,0.94038871785283829,1.0000000000000002,1.0,0.97,0.57954322672570302,0.64081979429988434,0.92816084342765415,17,results/strategies/20140813-194457-487560-speaker.csv,results/strategies/20140813-194457-487560-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16433310394750197,0.68939812143064816,0.93995298564419516,0.99999999999999956,1.0,0.97,0.57927231917728761,0.63877758139401042,0.92726041544485938,53,results/strategies/20140813-194458-420539-speaker.csv,results/strategies/20140813-194458-420539-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16432056984726232,0.68942177547209615,0.93996300134268795,1.0000000000000004,1.0,0.97,0.57927811336760382,0.63874408092450041,0.92725123180042013,33,results/strategies/20140813-194459-145533-speaker.csv,results/strategies/20140813-194459-145533-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16433310288539643,0.68939631423086711,0.93995305904178339,0.99999999999999989,1.0,0.97,0.57927237671900966,0.63878023146307394,0.92726143518355175,51,results/strategies/20140813-194500-044442-speaker.csv,results/strategies/20140813-194500-044442-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16433599579112784,0.68939814527876742,0.9399504549922546,1.0,1.0,0.97,0.57927080996164593,0.63877726772320564,0.92725944012556216,47,results/strategies/20140813-194500-898346-speaker.csv,results/strategies/20140813-194500-898346-hearer.csv
10,uniform,2,0.1,0.1,replicator dynamics,0.16433979473131327,0.68939518588287796,0.93994725045528116,0.99999999999999978,1.0,0.97,0.57926892188984347,0.63878124231911415,0.92725984608823375,45,results/strategies/20140813-194501-793086-speaker.csv,results/strategies/20140813-194501-793086-hearer.csv
